Source,Target,Type,Label,Weight,source type,edge label,target type,gender
Hansli Gyr,Aschensack,Undirected,,1,Figur,,Rolle,genderneutral
Landvogt von Grüningen,Täufer,Undirected,,1,Figur,,Rolle,männlich
Landvogt von Grüningen,Soldat,Undirected,,1,Figur,,Rolle,männlich
die Baptisten,Baptisten,Undirected,,1,Figur,,Rolle,männlich
Hansli Gyr,Engel Gabriel,Undirected,,1,Figur,,Rolle,männlich
Hansli Gyr,Gabriel,Undirected,,1,Figur,,Rolle,männlich
Ursula,Braut,Undirected,,1,Figur,,Rolle,weiblich
Hansli Gyr,Ärmster,Undirected,,1,Figur,,Rolle,männlich
Ursula,Jungweiblich,Undirected,,1,Figur,,Rolle,weiblich
Hansli Gyr,Schatz,Undirected,,1,Figur,,Rolle,genderneutral
Hansli Gyr,Hänslein,Undirected,,1,Figur,,Rolle,männlich
Ursula,Fläumlein,Undirected,,1,Figur,,Rolle,genderneutral
Hansli Gyr,Herr Gabriel,Undirected,,1,Figur,,Rolle,männlich
weiblich Schnurrenberger,Alte,Undirected,,1,Figur,,Rolle,weiblich
Ursula,Tochter,Undirected,,1,Figur,,Rolle,weiblich
Abraham,Erzvater Abraham,Undirected,,1,Figur,,Rolle,männlich
Jakob Rosenstil,Rosenstil,Undirected,,1,Figur,,Rolle,männlich
Jakob Rosenstil,Verbrechr,Undirected,,1,Figur,,Rolle,männlich
Jakob Rosenstil,Verurteilter,Undirected,,1,Figur,,Rolle,männlich
ein Hochwächter,Hochwächter,Undirected,,1,Figur,,Rolle,männlich
Reformgegner,Wiedertäufer,Undirected,,1,Figur,,Rolle,männlich
eine Nachtwandlerin,Nachtwandlerin,Undirected,,1,Figur,,Rolle,weiblich
die Baptisten,Flüchtlinge,Undirected,,1,Figur,,Rolle,männlich
ein Steuermännlich,Steuermännlich,Undirected,,1,Figur,,Rolle,männlich
ein Staatsmännlich,Staatsmännlich,Undirected,,1,Figur,,Rolle,männlich
ein Diplomat,Diplomat,Undirected,,1,Figur,,Rolle,männlich
weiblichen,Weibspersonen,Undirected,,1,Figur,,Rolle,weiblich
Katholiken,Katholische,Undirected,,1,Figur,,Rolle,genderneutral
König Ferdinand,Schwedenkönig,Undirected,,1,Figur,,Rolle,männlich
Hansli Gyr,Mustersoldat,Undirected,,1,Figur,,Rolle,männlich
jünge Soldaten,Jüngere,Undirected,,1,Figur,,Rolle,männlich
Hansli Gyr,Krieger,Undirected,,1,Figur,,Rolle,männlich
eine Landmagd,Landmagd,Undirected,,1,Figur,,Rolle,weiblich
eine weiblich,Kriegsdirne,Undirected,,1,Figur,,Rolle,weiblich
Soldaten,Fahnenträger,Undirected,,1,Figur,,Rolle,männlich
ein Trompeter,Trompeter,Undirected,,1,Figur,,Rolle,männlich
Ulrich Zwingli,Führer,Undirected,,1,Figur,,Rolle,männlich
Reformanhänger,Männer,Undirected,,1,Figur,,Rolle,männlich
ein Advokat,Advokat,Undirected,,1,Figur,,Rolle,männlich
ein Advokat,Sprecher,Undirected,,1,Figur,,Rolle,männlich
Reformanhänger,Eidgenossen,Undirected,,1,Figur,,Rolle,männlich
Katholiken,Heervolk,Undirected,,1,Figur,,Rolle,männlich
Rechtsleute,Dammwächter,Undirected,,1,Figur,,Rolle,männlich
ein Österreicher,Österreicher,Undirected,,1,Figur,,Rolle,männlich
die Schweizer,Schweizer,Undirected,,1,Figur,,Rolle,männlich
Jakob Medicis,Kondotterie,Undirected,,1,Figur,,Rolle,männlich
die Graubündner,die Graubündner,Undirected,,1,Figur,,Rolle,genderneutral
Markus Sittich von Hohenems,Verwandter,Undirected,,1,Figur,,Rolle,männlich
Herzog von Mailand,Herzog von Mailand,Undirected,,1,Figur,,Rolle,männlich
Stephan Zeller,Herr Stephan Zeller,Undirected,,1,Figur,,Rolle,männlich
Hansli Gyr,Heimkehrender,Undirected,,1,Figur,,Rolle,männlich
Stephan Zeller,männlich,Undirected,,1,Figur,,Rolle,männlich
Stephan Zeller,Geselle,Undirected,,1,Figur,,Rolle,männlich
Stephan Zeller,Hauptmännlich,Undirected,,1,Figur,,Rolle,männlich
Stephan Zeller,Raubtyrann,Undirected,,1,Figur,,Rolle,männlich
Landgraf Philipp,Landgraf,Undirected,,1,Figur,,Rolle,männlich
Hansli Gyr,Feldküster,Undirected,,1,Figur,,Rolle,männlich
Hansli Gyr,Küster,Undirected,,1,Figur,,Rolle,männlich
Freska,Gesellin,Undirected,,1,Figur,,Rolle,weiblich
Freska,Freundin,Undirected,,1,Figur,,Rolle,weiblich
ein Geselle,Geselle,Undirected,,1,Figur,,Rolle,männlich
ein Geselle,Mensch,Undirected,,1,Figur,,Rolle,genderneutral
Freska,Weib,Undirected,,1,Figur,,Rolle,weiblich
der Geliebte,Geliebter,Undirected,,1,Figur,,Rolle,männlich
der Geliebte,Bäcker,Undirected,,1,Figur,,Rolle,männlich
der Geliebte,Wirte,Undirected,,1,Figur,,Rolle,männlich
der Geliebte,Bandit,Undirected,,1,Figur,,Rolle,männlich
ein Graf,Graf,Undirected,,1,Figur,,Rolle,männlich
eine Schwester,Schwester,Undirected,,1,Figur,,Rolle,weiblich
der Geliebte,Totschläger,Undirected,,1,Figur,,Rolle,männlich
der Geliebte,Verworfener,Undirected,,1,Figur,,Rolle,männlich
der Geliebte,Mensch,Undirected,,1,Figur,,Rolle,genderneutral
der Geliebte,Mörder,Undirected,,1,Figur,,Rolle,männlich
Hansli Gyr,Mensch,Undirected,,1,Figur,,Rolle,genderneutral
Freska,Schöne,Undirected,,1,Figur,,Rolle,weiblich
Freska,Weibsbild,Undirected,,1,Figur,,Rolle,weiblich
ein Geselle,Zechbruder,Undirected,,1,Figur,,Rolle,männlich
Hansli Gyr,Herr Rottmeister,Undirected,,1,Figur,,Rolle,männlich
die Befehlshaber,Befehlshaber,Undirected,,1,Figur,,Rolle,männlich
Gelehrter,Gelehrte,Undirected,,1,Figur,,Rolle,männlich
Reformanhänger,Gegner,Undirected,,1,Figur,,Rolle,männlich
Reformgegner,Seinige,Undirected,,1,Figur,,Rolle,männlich
das Kind,Kind,Undirected,,1,Figur,,Rolle,genderneutral
weiblich Schnurrenberger,Schnurrenbergerin,Undirected,,1,Figur,,Rolle,weiblich
heiliger Sebastian,heiliger Sebastian,Undirected,,1,Figur,,Rolle,männlich
englischer Bräutigam,Bräutigam,Undirected,,1,Figur,,Rolle,männlich
ein Landmännlich,Landmännlich,Undirected,,1,Figur,,Rolle,männlich
Sohn des Landmännlichs,Sohne,Undirected,,1,Figur,,Rolle,männlich
Hansli Gyr,Rottmeister Gyr,Undirected,,1,Figur,,Rolle,männlich
Landmännlich,Nachbar,Undirected,,1,Figur,,Rolle,männlich
Reformgegner,Vorhut,Undirected,,1,Figur,,Rolle,genderneutral
Reformanhänger,Reformierte,Undirected,,1,Figur,,Rolle,männlich
Hansli Gyr,Held,Undirected,,1,Figur,,Rolle,männlich
Theseus,Heiden,Undirected,,1,Figur,,Rolle,männlich
Sokrates,Heiden,Undirected,,1,Figur,,Rolle,männlich
Arstides,Heiden,Undirected,,1,Figur,,Rolle,männlich
Antigonus,Heiden,Undirected,,1,Figur,,Rolle,männlich
Numa,Heiden,Undirected,,1,Figur,,Rolle,männlich
Camillus,Heiden,Undirected,,1,Figur,,Rolle,männlich
Catonen,Heiden,Undirected,,1,Figur,,Rolle,männlich
Scipionen,Heiden,Undirected,,1,Figur,,Rolle,männlich
Herkules,Heiden,Undirected,,1,Figur,,Rolle,männlich
ein Soldat,Kamerad,Undirected,,1,Figur,,Rolle,männlich
Hansli Gyr,Hänslein Gyr,Undirected,,1,Figur,,Rolle,männlich
Ursula,Nachbarin,Undirected,,1,Figur,,Rolle,weiblich
Ursula,Kindergespielin,Undirected,,1,Figur,,Rolle,weiblich
Hansli Gyr,Feldgespenst,Undirected,,1,Figur,,Rolle,männlich
Soldaten,Befehlhaber,Undirected,,1,Figur,,Rolle,männlich
Verwundeten,Verwundetet,Undirected,,1,Figur,,Rolle,genderneutral
ein Abt,Abt,Undirected,,1,Figur,,Rolle,männlich
Hansli Gyr,Verwundeter,Undirected,,1,Figur,,Rolle,männlich
Ursula,Eheweiblich,Undirected,,1,Figur,,Rolle,weiblich
Nachkommen Gyr,Nachkommen,Undirected,,1,Figur,,Rolle,genderneutral
Der dicke Wiesenbauer,Wiesenbauer,Undirected,,1,Figur,,Rolle,männlich
Die Nachbarin,weiblich,Undirected,,1,Figur,,Rolle,weiblich
Der dicke Wiesenbauer,Nachbar,Undirected,,1,Figur,,Rolle,männlich
Stine,Nachbarin,Undirected,,1,Figur,,Rolle,weiblich
Stine,Mutter,Undirected,,1,Figur,,Rolle,weiblich
Der dicke Wiesenbauer,Bauer,Undirected,,1,Figur,,Rolle,männlich
Stines männlich,Seliger,Undirected,,1,Figur,,Rolle,männlich
Der dicke Wiesenbauer,männlich,Undirected,,1,Figur,,Rolle,männlich
Stine,Witwe,Undirected,,1,Figur,,Rolle,weiblich
Der Gerichtshalter,Gerichtshalter,Undirected,,1,Figur,,Rolle,männlich
Andrees,Junge,Undirected,,1,Figur,,Rolle,männlich
Maren,Tochter,Undirected,,1,Figur,,Rolle,weiblich
Maren,Kinder,Undirected,,1,Figur,,Rolle,genderneutral
Andrees,Kinder,Undirected,,1,Figur,,Rolle,genderneutral
Andrees,Bursche,Undirected,,1,Figur,,Rolle,männlich
Stines Urahnin,Urahne,Undirected,,1,Figur,,Rolle,weiblich
Die Regentrude,Regentrude,Undirected,,1,Figur,,Rolle,weiblich
Die Regentrude,Spukeding,Undirected,,1,Figur,,Rolle,genderneutral
Die Regentrude,Hirngespinnst,Undirected,,1,Figur,,Rolle,genderneutral
Die Regentrude,Garnichts,Undirected,,1,Figur,,Rolle,genderneutral
Der dicke Wiesenbauer,Neugläubige,Undirected,,1,Figur,,Rolle,genderneutral
Maren,Mädchen,Undirected,,1,Figur,,Rolle,weiblich
Der dicke Wiesenbauer,Vater,Undirected,,1,Figur,,Rolle,männlich
Schulze,männlich,Undirected,,1,Figur,,Rolle,männlich
Schulze,Zeugen,Undirected,,1,Figur,,Rolle,genderneutral
Schulze,Vetter,Undirected,,1,Figur,,Rolle,männlich
Der dicke Wiesenbauer,Vetter,Undirected,,1,Figur,,Rolle,männlich
Maren,Kind,Undirected,,1,Figur,,Rolle,genderneutral
Der Feuermännlich,Feuermännlich,Undirected,,1,Figur,,Rolle,männlich
Andrees,Bauer,Undirected,,1,Figur,,Rolle,männlich
Maren,weiblich,Undirected,,1,Figur,,Rolle,weiblich
Stine,weiblich,Undirected,,1,Figur,,Rolle,weiblich
Der Feuermännlich,Männlein,Undirected,,1,Figur,,Rolle,männlich
Der Feuermännlich,Unding,Undirected,,1,Figur,,Rolle,genderneutral
Andrees,Sohn,Undirected,,1,Figur,,Rolle,männlich
Der Feuermännlich,Kobold,Undirected,,1,Figur,,Rolle,männlich
Der Feuermännlich,Kröte,Undirected,,1,Figur,,Rolle,genderneutral
Andrees,Kindskopf,Undirected,,1,Figur,,Rolle,genderneutral
Andrees,Bauernlümmel,Undirected,,1,Figur,,Rolle,männlich
Die Regentrude,Trude,Undirected,,1,Figur,,Rolle,weiblich
Der Feuermännlich,Eckeneckepenn,Undirected,,1,Figur,,Rolle,männlich
Maren,kein Dienstbot,Undirected,,1,Figur,,Rolle,genderneutral
Andrees,Schatz,Undirected,,1,Figur,,Rolle,genderneutral
Andrees,Gestalt,Undirected,,1,Figur,,Rolle,genderneutral
Maren,Gestalt,Undirected,,1,Figur,,Rolle,genderneutral
Maren,Wanderer,Undirected,,1,Figur,,Rolle,genderneutral
Andrees,Wanderer,Undirected,,1,Figur,,Rolle,genderneutral
Maren,weiblichenzimmer,Undirected,,1,Figur,,Rolle,weiblich
Maren,Geschöpf,Undirected,,1,Figur,,Rolle,genderneutral
Andrees,Zurückbleibender,Undirected,,1,Figur,,Rolle,männlich
Andress,Geliebter,Undirected,,1,Figur,,Rolle,männlich
Die Regentrude,weiblichengestalt,Undirected,,1,Figur,,Rolle,weiblich
Die Regentrude,Tote,Undirected,,1,Figur,,Rolle,weiblich
Die Regentrude,Ruhende,Undirected,,1,Figur,,Rolle,weiblich
Die Regentrude,weiblich,Undirected,,1,Figur,,Rolle,weiblich
Die Regentrude,Regenweiblich,Undirected,,1,Figur,,Rolle,weiblich
Der Feuermännlich,Meister,Undirected,,1,Figur,,Rolle,männlich
Die Mutter,Mutter,Undirected,,1,Figur,,Rolle,weiblich
Die Menschen,Menschen,Undirected,,1,Figur,,Rolle,genderneutral
Stines Urahnin,Mädchen,Undirected,,1,Figur,,Rolle,weiblich
Stines Urahnin,Mensch,Undirected,,1,Figur,,Rolle,genderneutral
Stines Urahnin,Freundin,Undirected,,1,Figur,,Rolle,weiblich
Die Regentrude,Freundin,Undirected,,1,Figur,,Rolle,weiblich
weiblichen der Menschen,weiblichen,Undirected,,1,Figur,,Rolle,weiblich
Maren,Katze,Undirected,,1,Figur,,Rolle,genderneutral
Maren,Menschenkind,Undirected,,1,Figur,,Rolle,genderneutral
Dorfbewohner,Leute,Undirected,,1,Figur,,Rolle,genderneutral
Andrees,Bursch,Undirected,,1,Figur,,Rolle,männlich
Maren,Mädel,Undirected,,1,Figur,,Rolle,weiblich
Maren,Närrchen,Undirected,,1,Figur,,Rolle,genderneutral
Maren,Allerschönste,Undirected,,1,Figur,,Rolle,weiblich
Die Regentrude,Gestalt,Undirected,,1,Figur,,Rolle,genderneutral
Die Regentrude,Weibsbild,Undirected,,1,Figur,,Rolle,weiblich
Die Kinder,Kinder,Undirected,,1,Figur,,Rolle,genderneutral
Maren,Brautleute,Undirected,,1,Figur,,Rolle,genderneutral
Andrees,Brautleute,Undirected,,1,Figur,,Rolle,genderneutral
Der Kantor,Kantor,Undirected,,1,Figur,,Rolle,männlich
Maren,Braut,Undirected,,1,Figur,,Rolle,weiblich
Andrees,Bräutigam,Undirected,,1,Figur,,Rolle,männlich
Ein Nachbar,Nachbar,Undirected,,1,Figur,,Rolle,männlich
Agnes Hansen,Verstorbene,Undirected,,1,Figur,,Rolle,weiblich
Unsere Herzöge,Herzöge,Undirected,,1,Figur,,Rolle,genderneutral
Die Bürger,Bürger,Undirected,,1,Figur,,Rolle,genderneutral
Alte Menschen,Menschen,Undirected,,1,Figur,,Rolle,genderneutral
Die ersten Reformatoren,Reformatoren,Undirected,,1,Figur,,Rolle,genderneutral
Die Pfründnerinnen,Pfründnerinnen,Undirected,,1,Figur,,Rolle,weiblich
Die Stiftsleute,Stiftsleute,Undirected,,1,Figur,,Rolle,genderneutral
Erzähler,Kanbe,Undirected,,1,Figur,,Rolle,männlich
Agnes Hansen,Hansen,Undirected,,1,Figur,,Rolle,weiblich
Erzähler,Kinder,Undirected,,1,Figur,,Rolle,genderneutral
Agnes Hansen,Freundin,Undirected,,1,Figur,,Rolle,weiblich
Agnes Hansen,Agnes,Undirected,,1,Figur,,Rolle,weiblich
Großmutter von Agnes Hansen,Großmutter,Undirected,,1,Figur,,Rolle,weiblich
Agnes Hansen,Tochter,Undirected,,1,Figur,,Rolle,weiblich
Liborius Michael Hansen,Bürger,Undirected,,1,Figur,,Rolle,männlich
Agnes Hansen,Hauptperson,Undirected,,1,Figur,,Rolle,genderneutral
Schwester des Erzählers,Schwester,Undirected,,1,Figur,,Rolle,weiblich
Agnes Hansen,Natur,Undirected,,1,Figur,,Rolle,genderneutral
Agnes Hansen,Jungweiblich,Undirected,,1,Figur,,Rolle,weiblich
Erzähler,Gesellen,Undirected,,1,Figur,,Rolle,genderneutral
Urgroßvater des Erzählers,Urgroßvater,Undirected,,1,Figur,,Rolle,männlich
Seltsam gekleidete Männer,Männer,Undirected,,1,Figur,,Rolle,männlich
Seltsam gekleidete weiblichen,weiblichen,Undirected,,1,Figur,,Rolle,weiblich
Alte Gesellschaft,Gesellschaft,Undirected,,1,Figur,,Rolle,genderneutral
Propst,Propst,Undirected,,1,Figur,,Rolle,männlich
Stegreifjunker,Steigreifjunker,Undirected,,1,Figur,,Rolle,männlich
Der Ermordete,Ermordete,Undirected,,1,Figur,,Rolle,männlich
Erzähler,Student,Undirected,,1,Figur,,Rolle,männlich
Großmutter des Erzählers,Großmutter,Undirected,,1,Figur,,Rolle,weiblich
Erzähler,Geschwister,Undirected,,1,Figur,,Rolle,genderneutral
Geschwister des Erzählers,Geschwister,Undirected,,1,Figur,,Rolle,genderneutral
Vorsteher der Stiftung,Vorsteher,Undirected,,1,Figur,,Rolle,genderneutral
Spökenkieker,männlich,Undirected,,1,Figur,,Rolle,männlich
Spökenkieker,Spökenkieker,Undirected,,1,Figur,,Rolle,männlich
Erzähler,Kind,Undirected,,1,Figur,,Rolle,genderneutral
Der Amtmännlich,Amtmännlich,Undirected,,1,Figur,,Rolle,männlich
Die Wirtschafterin,Wirtschafterin,Undirected,,1,Figur,,Rolle,weiblich
Eine Verstorbene,Verstorbene,Undirected,,1,Figur,,Rolle,weiblich
Der Herzog,männlich,Undirected,,1,Figur,,Rolle,männlich
Der Herzog,Herzog,Undirected,,1,Figur,,Rolle,männlich
Liborius Michael Hansen,Speisemeister,Undirected,,1,Figur,,Rolle,männlich
Liborius Michael Hansen,Vater,Undirected,,1,Figur,,Rolle,männlich
Agnes Hansen,Honoratiorentöchter,Undirected,,1,Figur,,Rolle,weiblich
Familie Hansen,Familie,Undirected,,1,Figur,,Rolle,genderneutral
Die Spitzbuben,Spitzbuben,Undirected,,1,Figur,,Rolle,genderneutral
Die ehrlichen Leute,Leute,Undirected,,1,Figur,,Rolle,genderneutral
Liborius Michael Hansen,männlich,Undirected,,1,Figur,,Rolle,männlich
Meinke Graveley,Kaufmännlich,Undirected,,1,Figur,,Rolle,männlich
Meinke Graveley,Meinke Graveley,Undirected,,1,Figur,,Rolle,männlich
Agnes Hansen,Kind,Undirected,,1,Figur,,Rolle,genderneutral
Harre Christian Jensen,Tischlermeister,Undirected,,1,Figur,,Rolle,männlich
weiblich von Harre Christian Jensen,weiblich,Undirected,,1,Figur,,Rolle,weiblich
Liborius Michael Hansen,Vormund,Undirected,,1,Figur,,Rolle,männlich
Harre Jensen,Sohn,Undirected,,1,Figur,,Rolle,männlich
Harre Jensen,Harre,Undirected,,1,Figur,,Rolle,männlich
Harre Jensen,Knabe,Undirected,,1,Figur,,Rolle,männlich
Harre Christian Jensen,Vater,Undirected,,1,Figur,,Rolle,männlich
Harre Jensen,Geselle,Undirected,,1,Figur,,Rolle,männlich
Ein Meister,Meister,Undirected,,1,Figur,,Rolle,männlich
Schulkameraden,Schulkameraden,Undirected,,1,Figur,,Rolle,genderneutral
Erzähler,Junge,Undirected,,1,Figur,,Rolle,männlich
Mutter von Agnes Hansen,Mutter,Undirected,,1,Figur,,Rolle,weiblich
Vater von Agnes Hansen,Vater,Undirected,,1,Figur,,Rolle,Vater
Der Stadtdiener,Stadtdiener,Undirected,,1,Figur,,Rolle,männlich
Harre Jensen,Meister,Undirected,,1,Figur,,Rolle,männlich
Agnes Hansen,Krämerstochter,Undirected,,1,Figur,,Rolle,weiblich
Agnes Hansen,Meisterin,Undirected,,1,Figur,,Rolle,weiblich
Agnes Hansen,Allerbeste,Undirected,,1,Figur,,Rolle,genderneutral
Die Leute,Leute,Undirected,,1,Figur,,Rolle,genderneutral
Ein Männlein,Männlein,Undirected,,1,Figur,,Rolle,männlich
Ein Männlein,Hüter,Undirected,,1,Figur,,Rolle,männlich
Spökenkieker,Halunke,Undirected,,1,Figur,,Rolle,männlich
Spökenkieker,Goldmacher,Undirected,,1,Figur,,Rolle,männlich
Spökenkieker,Trödler,Undirected,,1,Figur,,Rolle,männlich
Die Leichtgläubigen,Leichtgläubige,Undirected,,1,Figur,,Rolle,genderneutral
Liborius Michael Hansen,Herr,Undirected,,1,Figur,,Rolle,männlich
Verwandte Predigerweiblich,Predigerweiblich,Undirected,,1,Figur,,Rolle,weiblich
Ein Kind,Kind,Undirected,,1,Figur,,Rolle,genderneutral
Der Vetter,Vetter,Undirected,,1,Figur,,Rolle,männlich
Der Lehrling,Lehrling,Undirected,,1,Figur,,Rolle,männlich
Spökenkieker,Helfer,Undirected,,1,Figur,,Rolle,männlich
Betrüger,Betrüger,Undirected,,1,Figur,,Rolle,genderneutral
Spökenkieker,Gehülfe,Undirected,,1,Figur,,Rolle,männlich
Harre Jensen,Mündel,Undirected,,1,Figur,,Rolle,genderneutral
Liborius Michael Hansen,Sohn,Undirected,,1,Figur,,Rolle,männlich
Agnes Hansen,Erzählerin,Undirected,,1,Figur,,Rolle,weiblich
Agnes Hansen,Mädchen,Undirected,,1,Figur,,Rolle,weiblich
Agnes Hansen,Greisin,Undirected,,1,Figur,,Rolle,weiblich
Der Prediger,Prediger,Undirected,,1,Figur,,Rolle,männlich
Der Stadtsekretär,Stadtsekretär,Undirected,,1,Figur,,Rolle,männlich
Befreundeter Ratsherr,Ratsherr,Undirected,,1,Figur,,Rolle,männlich
Der Bürgermeister,Bürgermeister,Undirected,,1,Figur,,Rolle,männlich
Befreundeter Ratsherr,Schwätzer,Undirected,,1,Figur,,Rolle,männlich
Die Gerichtspersonen,Gerichtspersonen,Undirected,,1,Figur,,Rolle,genderneutral
Die alte Magd,Magd,Undirected,,1,Figur,,Rolle,weiblich
Buben,Buben,Undirected,,1,Figur,,Rolle,männlich
Zwei Ratsherren,Ratsherren,Undirected,,1,Figur,,Rolle,männlich
Die Gerichtspersonen,Herren,Undirected,,1,Figur,,Rolle,männlich
Großeltern des Erzählers,Großeltern,Undirected,,1,Figur,,Rolle,genderneutral
Großeltern des Erzählers,Leute,Undirected,,1,Figur,,Rolle,genderneutral
Harre Jensen,Jugendfreund,Undirected,,1,Figur,,Rolle,männlich
Harre Jensen,männlich,Undirected,,1,Figur,,Rolle,männlich
Harre Jensen,Mensch,Undirected,,1,Figur,,Rolle,genderneutral
Harre Jensen,Tischler,Undirected,,1,Figur,,Rolle,männlich
Harre Jensen,Klaviermacher,Undirected,,1,Figur,,Rolle,männlich
Harre Jensen,Reisegefährte,Undirected,,1,Figur,,Rolle,männlich
Erzähler,Landsleute,Undirected,,1,Figur,,Rolle,genderneutral
Harre Jensen,Landsleute,Undirected,,1,Figur,,Rolle,genderneutral
Harre Jensen,Herr,Undirected,,1,Figur,,Rolle,männlich
Harre Jensen,Gefährte,Undirected,,1,Figur,,Rolle,männlich
Harre Jensen,Alte,Undirected,,1,Figur,,Rolle,männlich
Die Schiffer,Schiffer,Undirected,,1,Figur,,Rolle,genderneutral
Postillion,Postillion,Undirected,,1,Figur,,Rolle,männlich
Harre Christian Jensen,Eltern,Undirected,,1,Figur,,Rolle,genderneutral
weiblich von Harre Christian Jensen,Eltern,Undirected,,1,Figur,,Rolle,genderneutral
Eine Freundin,Freundin,Undirected,,1,Figur,,Rolle,weiblich
Liborius Michael Hansen,Krämer,Undirected,,1,Figur,,Rolle,männlich
Agnes Hansen,Nachbarskinder,Undirected,,1,Figur,,Rolle,genderneutral
Harre Jensen,Nachbarskinder,Undirected,,1,Figur,,Rolle,genderneutral
Harre Jensen,Jugendgespielen,Undirected,,1,Figur,,Rolle,männlich
Hauswirte,Hauswirte,Undirected,,1,Figur,,Rolle,genderneutral
Der alte Jakob,Türmer,Undirected,,1,Figur,,Rolle,männlich
Der Bürgermeister,Herr,Undirected,,1,Figur,,Rolle,männlich
Der alte Jakob,Alte,Undirected,,1,Figur,,Rolle,männlich
Der alte Jakob,männlich,Undirected,,1,Figur,,Rolle,männlich
Meta,Enkeltöchterchen,Undirected,,1,Figur,,Rolle,weiblich
Agnes Hansen,Pate,Undirected,,1,Figur,,Rolle,männlich
Meta,Meta,Undirected,,1,Figur,,Rolle,weiblich
Meta,Enkelin,Undirected,,1,Figur,,Rolle,weiblich
Agnes Hansen,Gevatter,Undirected,,1,Figur,,Rolle,männlich
Der alte Jakob,Jakob,Undirected,,1,Figur,,Rolle,männlich
Meta,Enkelchen,Undirected,,1,Figur,,Rolle,genderneutral
Agnes Hansen,Gestalt,Undirected,,1,Figur,,Rolle,genderneutral
Ein Nebengeselle,Nebengeselle,Undirected,,1,Figur,,Rolle,männlich
Ein Bruder,Bruder,Undirected,,1,Figur,,Rolle,männlich
Harre Jensen,Gehülfe,Undirected,,1,Figur,,Rolle,männlich
Martin,Ehepaar,Undirected,,1,Figur,,Rolle,genderneutral
Martins weiblich,Ehepaar,Undirected,,1,Figur,,Rolle,genderneutral
Martin,Inhaber,Undirected,,1,Figur,,Rolle,männlich
Martin,männlich,Undirected,,1,Figur,,Rolle,männlich
Martin,Leute,Undirected,,1,Figur,,Rolle,genderneutral
Martins weiblich,Leute,Undirected,,1,Figur,,Rolle,genderneutral
Martins Kinder,Kinder,Undirected,,1,Figur,,Rolle,genderneutral
Martins Kinder,Knaben,Undirected,,1,Figur,,Rolle,männlich
Martins jüngerer Sohn,Bruder,Undirected,,1,Figur,,Rolle,männlich
Harre Jensen,Angehöriger,Undirected,,1,Figur,,Rolle,männlich
Martin,Meister,Undirected,,1,Figur,,Rolle,männlich
Die Sorge,Hausgenosse,Undirected,,1,Figur,,Rolle,männlich
Die Sorge,Ding,Undirected,,1,Figur,,Rolle,genderneutral
Martin,Freund,Undirected,,1,Figur,,Rolle,männlich
Harre Jensen,Tröster,Undirected,,1,Figur,,Rolle,männlich
Martin,Vater,Undirected,,1,Figur,,Rolle,männlich
Martins Familie,Familie,Undirected,,1,Figur,,Rolle,genderneutral
