Id,Label,node type,gender,type
Papst Sylvester,Papst Sylvester,,,Figur
Doktor Faustus,Doktor Faustus,,,Figur
Eine Nonne,Eine Nonne,,,Figur
Ein Junggeselle,Ein Junggeselle,,,Figur
Grabbe,Grabbe,,,Figur
Mutter des Teufels,Mutter des Teufels,,,Figur
Großmutter des Teufels,Großmutter des Teufels,,,Figur
Christus,Christus,,,Figur
Christus' Mutter,Christus' Mutter,,,Figur
Vertraute Christus',Vertraute Christus',,,Figur
Diener des Teufels,Diener des Teufels,,,Figur
Der Tod,Der Tod,,,Figur
Der ewige Jude,Der ewige Jude,,,Figur
Edgar Quinet,Edgar Quinet,,,Figur
Justinus Kernen,Justinus Kernen,,,Figur
Kaiser Friedrich,Kaiser Friedrich,,,Figur
Das Priestervolk,Das Priestervolk,,,Figur
Ein Goldschmied,Ein Goldschmied,,,Figur
Ein Schütze,Ein Schütze,,,Figur
Herausgeber,Herausgeber,,männlich,Figur
Wegweiser,Wegweiser,,männlich,Rolle
Holzhauer,Holzhauer,,männlich,Rolle
Gelehrte,Gelehrte,,männlich,Rolle
Handlanger,Handlanger,,männlich,Figur
Naturphilosoph,Naturphilosoph,,männlich,Rolle
Naturgeister,Naturgeister,,genderneutral,Rolle
Elementargeister,Elementargeister,,genderneutral,Rolle
Gespenst,Gespenst,,genderneutral,Rolle
Wichtelmänner,Wichtelmänner,,männlich,Rolle
Gnome,Gnome,,genderneutral,Rolle
Metallarii,Metallarii,,genderneutral,Rolle
Zwerge,Zwerge,,genderneutral,Rolle
Stämme,Stämme,,genderneutral,Rolle
Christenkind,Christenkind,,genderneutral,Rolle
kleines Volk,kleines Volk,,genderneutral,Rolle
Einer,Einer,,männlich,Rolle
Herold,Herold,,männlich,Rolle
Fackelträger,Fackelträger,,genderneutral,Rolle
Schar,Schar,,genderneutral,Rolle
Vermählte,Vermählte,,genderneutral,Rolle
Herolde,Herolde,,männlich,Rolle
Siebter,Siebter,,männlich,Rolle
Byzantiner,Byzantiner,,männlich,Rolle
Kreuzfahrer,Kreuzfahrer,,genderneutral,Rolle
Torriganen,Torriganen,,genderneutral,Rolle
Kurilen,Kurilen,,genderneutral,Rolle
Berggeister,Berggeister,,genderneutral,Rolle
Zwerg,Zwerg,,männlich,Rolle
Zwerglein,Zwerglein,,genderneutral,Rolle
Beschwörer,Beschwörer,,männlich,Rolle
Geschöpfe,Geschöpfe,,genderneutral,Rolle
Kreaturen,Kreaturen,,genderneutral,Rolle
Diese,Diese,,genderneutral,Rolle
Bauern,Bauern,,männlich,Rolle
Hirt,Hirt,,männlich,Rolle
Menschengecshlecht,Menschengecshlecht,,genderneutral,Rolle
Landesbewohner,Landesbewohner,,genderneutral,Rolle
Abgeordnete,Abgeordnete,,genderneutral,Rolle
Landeseinwohner,Landeseinwohner,,genderneutral,Rolle
Luftgeister,Luftgeister,,genderneutral,Rolle
Elben,Elben,,genderneutral,Rolle
Geburten,Geburten,,genderneutral,Rolle
Hexen,Hexen,,weiblich,Rolle
Eine,Eine,,weiblich,Rolle
Andre,Andre,,weiblich,Rolle
Rittersmännlich,Rittersmännlich,,männlich,Rolle
Elfin,Elfin,,weiblich,Rolle
Bräute,Bräute,,weiblich,Rolle
Bacchantinnen,Bacchantinnen,,weiblich,Rolle
Lamia,Lamia,,weiblich,Rolle
Nixe,Nixe,,weiblich,Rolle
Freigeister,Freigeister,,genderneutral,Rolle
Unsereins,Unsereins,,genderneutral,Rolle
Wassergeist,Wassergeist,,genderneutral,Rolle
Wassermännlich,Wassermännlich,,männlich,Rolle
Bevölkerung,Bevölkerung,,genderneutral,Rolle
Königsmörder,Königsmörder,,männlich,Rolle
Meermännlich,Meermännlich,,männlich,Rolle
Maid,Maid,,weiblich,Rolle
Wasservolk,Wasservolk,,genderneutral,Rolle
Hauskobolde,Hauskobolde,,genderneutral,Rolle
Nissen,Nissen,,genderneutral,Rolle
Abnormitäten,Abnormitäten,,genderneutral,Rolle
Elf,Elf,,männlich,Rolle
Schwanenjungweiblichen,Schwanenjungweiblichen,,weiblich,Rolle
Burgfräulein,Burgfräulein,,weiblich,Rolle
Riese,Riese,,männlich,Rolle
Nachkommen,Nachkommen,,genderneutral,Rolle
Bischöfe,Bischöfe,,männlich,Rolle
Meergeschöpfe,Meergeschöpfe,,genderneutral,Rolle
Wassermenschen,Wassermenschen,,genderneutral,Rolle
Meerbischöfe,Meerbischöfe,,männlich,Rolle
Bischof,Bischof,,männlich,Rolle
Pfaffen,Pfaffen,,männlich,Rolle
Kollegen,Kollegen,,männlich,Rolle
Christenheit,Christenheit,,genderneutral,Rolle
Herde,Herde,,genderneutral,Rolle
Wassergeister,Wassergeister,,weiblich,Rolle
Zauberinnen,Zauberinnen,,weiblich,Rolle
Schwäne,Schwäne,,genderneutral,Rolle
Zauberwesen,Zauberwesen,,genderneutral,Rolle
Nornen,Nornen,,weiblich,Rolle
Parzen,Parzen,,weiblich,Rolle
Erste,Erste,,weiblich,Rolle
Zweite,Zweite,,weiblich,Rolle
Dritte,Dritte,,weiblich,Rolle
Basen,Basen,,weiblich,Rolle
Andere,Andere,,weiblich,Rolle
Spinnerinnen,Spinnerinnen,,weiblich,Rolle
Gesellen,Gesellen,,genderneutral,Rolle
Gescheitester,Gescheitester,,männlich,Rolle
Schwertfeger,Schwertfeger,,männlich,Rolle
Gefährten,Gefährten,,männlich,Rolle
Weibsbilder,Weibsbilder,,weiblich,Rolle
Bräutigame,Bräutigame,,männlich,Rolle
Hänse,Hänse,,männlich,Rolle
Bräutchen,Bräutchen,,weiblich,Rolle
Letztere,Letztere,,genderneutral,Rolle
Amazonen,Amazonen,,weiblich,Rolle
Schildjungweiblichen,Schildjungweiblichen,,weiblich,Rolle
Walküre,Walküre,,weiblich,Rolle
Wölsungen,Wölsungen,,genderneutral,Rolle
Alwitr,Alwitr,,weiblich,Rolle
Allwissende,Allwissende,,weiblich,Rolle
Hilde,Hilde,,weiblich,Rolle
Kriegsgöttin,Kriegsgöttin,,weiblich,Rolle
Sohn Wölsungs,Sohn Wölsungs,,männlich,Rolle
Tochter Högnis,Tochter Högnis,,weiblich,Rolle
Lebende,Lebende,,genderneutral,Rolle
Tochter Halfdans,Tochter Halfdans,,weiblich,Rolle
Königsohn,Königsohn,,männlich,Rolle
Feuergeister,Feuergeister,,genderneutral,Rolle
Naturforscher,Naturforscher,,männlich,Rolle
Wucherer,Wucherer,,genderneutral,Rolle
Amtmänner,Amtmänner,,genderneutral,Rolle
Bösewichte,Bösewichte,,genderneutral,Rolle
Will with a whip,Will with a whip,,genderneutral,Rolle
Jack with a lantern,Jack with a lantern,,genderneutral,Rolle
Feuergeist,Feuergeist,,genderneutral,Rolle
Widersacher,Widersacher,,männlich,Rolle
Magier,Magier,,genderneutral,Rolle
Muttergottes,Muttergottes,,weiblich,Rolle
Lucifer,Lucifer,,männlich,Rolle
Feuerkönig,Feuerkönig,,männlich,Rolle
Kriminalist,Kriminalist,,männlich,Rolle
Höfling,Höfling,,genderneutral,Rolle
Klosterbruder,Klosterbruder,,männlich,Rolle
Bären,Bären,,genderneutral,Rolle
Katzen,Katzen,,genderneutral,Rolle
Böcke,Böcke,,genderneutral,Rolle
Wölfe,Wölfe,,genderneutral,Rolle
Bock,Bock,,genderneutral,Rolle
Lutherus,Lutherus,,männlich,Rolle
Gerbert,Gerbert,,männlich,Rolle
Jener,Jener,,männlich,Rolle
Logiker,Logiker,,männlich,Rolle
Mephisto,Mephisto,,männlich,Rolle
Vater der Lüge,Vater der Lüge,,männlich,Rolle
Himmelskönigin,Himmelskönigin,,weiblich,Rolle
Symbol,Symbol,,genderneutral,Rolle
Schelme,Schelme,,genderneutral,Rolle
Dummköpfe,Dummköpfe,,genderneutral,Rolle
Barbarossa,Barbarossa,,männlich,Rolle
Priestervolk,Priestervolk,,männlich,Rolle
Hirte,Hirte,,männlich,Rolle
Rothbart,Rothbart,,männlich,Rolle
Schütze,Schütze,,männlich,Rolle
Derselbe,Derselbe,,männlich,Rolle
weiblich Grubach,weiblich Grubach,,,Figur
Fräulein Bürstner,Fräulein Bürstner,,,Figur
Josef K.,Josef K.,,,Figur
Anna,Anna,,weiblich,Rolle
Franz,Franz,,,Figur
Willem,Willem,,,Figur
Willem und Franz,Willem und Franz,,,Figur
Bankbeamte,Bankbeamte,,,Figur
Aufseher,Aufseher,,,Figur
alte weiblich und Greis,alte weiblich und Greis,,,Figur
"Willem, Franz und Aufseher","Willem, Franz und Aufseher",,,Figur
Auftraggeber,Auftraggeber,,,Figur
Staatsanwalt Hasterer,Staatsanwalt Hasterer,,,Figur
"alte weiblich, Greis und ein männlich","alte weiblich, Greis und ein männlich",,,Figur
"Rabensteiner, Kullich und Kaminer","Rabensteiner, Kullich und Kaminer",,,Figur
Rabensteiner,Rabensteiner,,,Figur
Kullich,Kullich,,,Figur
Kaminer,Kaminer,,,Figur
Bankdirektor,Bankdirektor,,,Figur
Fräulein Elsa,Fräulein Elsa,,,Figur
Sohn des Hausmeisters,Sohn des Hausmeisters,,,Figur
Hausmeister,Hausmeister,,,Figur
Parteien,Parteien,,,Figur
Beamte,Beamte,,,Figur
Untersuchungskommission,Untersuchungskommission,,,Figur
Hauptmännlich Lanz,Hauptmännlich Lanz,,,Figur
Öffentlichkeit,Öffentlichkeit,,,Figur
Direktor-Stellvertreter,Direktor-Stellvertreter,,,Figur
Gericht,Gericht,,,Figur
Obsthändler,Obsthändler,,,Figur
Untersuchungsrichter,Untersuchungsrichter,,,Figur
ein Mädchen,ein Mädchen,,,Figur
Tischler Lanz,Tischler Lanz,,,Figur
Säuglinge,Säuglinge,,,Figur
Halbwüchsige,Halbwüchsige,,,Figur
Schlafende,Schlafende,,,Figur
Tischler,Tischler,,männlich,Rolle
weiblich des Gerichtsdieners,weiblich des Gerichtsdieners,,,Figur
Versammlung,Versammlung,,genderneutral,Rolle
Gedränge,Gedränge,,,Figur
Galeriebesucher,Galeriebesucher,,,Figur
die Entscheidenden,die Entscheidenden,,,Figur
Allgemeinheit,Allgemeinheit,,,Figur
Angestellte,Angestellte,,weiblich,Rolle
Ratgeber des Untersuchungsrichters,Ratgeber des Untersuchungsrichters,,,Figur
Organisation,Organisation,,,Figur
Richterschaft,Richterschaft,,,Figur
Gendarme,Gendarme,,,Figur
Hilfskräfte,Hilfskräfte,,,Figur
Unschuldige,Unschuldige,,,Figur
Depotbeamte,Depotbeamte,,,Figur
weiblich des Gerichtsdieners und Berthold,weiblich des Gerichtsdieners und Berthold,,,Figur
alte Männer,alte Männer,,,Figur
Berthold,Berthold,,,Figur
Gerichtsdiener,Gerichtsdiener,,,Figur
Zeichner,Zeichner,,männlich,Rolle
Grete,Grete,,,Figur
Gerichtsbeamte,Gerichtsbeamte,,,Figur
Angeklagte,Angeklagte,,männlich,Rolle
Angeklagter,Angeklagter,,,Figur
Zimmervermieterin,Zimmervermieterin,,weiblich,Rolle
K.,K.,,männlich,Rolle
Bekanntschaft,Bekanntschaft,,genderneutral,Rolle
Wächter,Wächter,,genderneutral,Rolle
Dienstmänner,Dienstmänner,,männlich,Rolle
Organe,Organe,,genderneutral,Rolle
Vorgesetzter,Vorgesetzter,,männlich,Rolle
Schreibmaschinistin,Schreibmaschinistin,,weiblich,Rolle
Staatsanwalt,Staatsanwalt,,männlich,Rolle
Elsa,Elsa,,weiblich,Rolle
Beamtenschaft,Beamtenschaft,,genderneutral,Rolle
Vermieterin,Vermieterin,,weiblich,Rolle
Herr K.,Herr K.,,männlich,Rolle
Kanzleikraft,Kanzleikraft,,genderneutral,Rolle
Ratgeber,Ratgeber,,männlich,Rolle
Kommission,Kommission,,genderneutral,Rolle
Lanz,Lanz,,männlich,Rolle
Zimmermaler,Zimmermaler,,männlich,Rolle
Prokurist,Prokurist,,weiblich,Figur
Partei,Partei,,genderneutral,Rolle
Galerie,Galerie,,genderneutral,Rolle
Entscheidende,Entscheidende,,genderneutral,Rolle
Herr Untersuchungsrichter,Herr Untersuchungsrichter,,männlich,Rolle
Versammlungsteilnehmer,Versammlungsteilnehmer,,genderneutral,Rolle
Verhafteter,Verhafteter,,männlich,Rolle
Bande,Bande,,genderneutral,Rolle
Schnüffler,Schnüffler,,genderneutral,Rolle
Lumpen,Lumpen,,genderneutral,Rolle
Mitarbeiter,Mitarbeiter,,männlich,Rolle
künftiger Gerichtsbeamter,künftiger Gerichtsbeamter,,männlich,Rolle
Scheusal,Scheusal,,genderneutral,Rolle
Bartträger,Bartträger,,männlich,Rolle
Mietsparteien,Mietsparteien,,genderneutral,Rolle
Schönste,Schönste,,weiblich,Rolle
Gefragter,Gefragter,,männlich,Rolle
Wartende,Wartende,,genderneutral,Rolle
E.T.A. Hoffmännlich,E.T.A. Hoffmännlich,,,Figur
Vater Hoffmännlich,Vater Hoffmännlich,,,Figur
Serapions-Brüder,Serapions-Brüder,,,Figur
Ludwig Tieck,Ludwig Tieck,,,Figur
der Leser,der Leser,,,Figur
Serapion,Serapion,,,Figur
eine Geliebte,eine Geliebte,,,Figur
Lothar,Lothar,,,Figur
Theodor,Theodor,,,Figur
Ottmar,Ottmar,,,Figur
Cyprian,Cyprian,,,Figur
Tieck,Tieck,,,Figur
ein Gärtner,ein Gärtner,,,Figur
ein Jurist,ein Jurist,,,Figur
ein Klubmitglied,ein Klubmitglied,,,Figur
Vorsteher,Vorsteher,,genderneutral,Rolle
ein König,ein König,,,Figur
Staatsräte,Staatsräte,,,Figur
ein Minister,ein Minister,,,Figur
Gesandte,Gesandte,,,Figur
ein Dichter,ein Dichter,,,Figur
? Token 2826,? Token 2826,,,Figur
Akziseeinnehmer,Akziseeinnehmer,,,Figur
ein Hauptmännlich,ein Hauptmännlich,,,Figur
Kamaldulenser Mönche,Kamaldulenser Mönche,,,Figur
Philosophen,Philosophen,,männlich,Rolle
Sebastian,Sebastian,,,Figur
Ptolomäus,Ptolomäus,,,Figur
Immanuel,Immanuel,,männlich,Rolle
ein Kommissionsrat,ein Kommissionsrat,,,Figur
der Mensch,der Mensch,,,Figur
Ambrosius von Kamaldoli,Ambrosius von Kamaldoli,,,Figur
ein Bauer,ein Bauer,,,Figur
Graf P.,Graf P.,,,Figur
Kaiser Decius,Kaiser Decius,,,Figur
ein Arzt,ein Arzt,,,Figur
heilige Serapions,heilige Serapions,,,Figur
ein Abt Serapion,ein Abt Serapion,,,Figur
ein Bischof Serapion,ein Bischof Serapion,,,Figur
ein Mönch Serapion,ein Mönch Serapion,,,Figur
Heraklides,Heraklides,,,Figur
eine Jungweiblich,eine Jungweiblich,,,Figur
Abt Molanus,Abt Molanus,,,Figur
Spaziergänger,Spaziergänger,,,Figur
heiliger Antonios,heiliger Antonios,,,Figur
Widersachern,Widersachern,,,Figur
ein Uhrmacher,ein Uhrmacher,,,Figur
Ariost,Ariost,,,Figur
Dante,Dante,,,Figur
Petrarch,Petrarch,,,Figur
Kirchenlehrer Evagrius,Kirchenlehrer Evagrius,,,Figur
Bruder Hilarion,Bruder Hilarion,,,Figur
Ophelia,Ophelia,,,Figur
ein Gelehrter,ein Gelehrter,,,Figur
ein Krieger,ein Krieger,,,Figur
ein Betrachter,ein Betrachter,,,Figur
ein Historiker,ein Historiker,,,Figur
heiliger Athanasius,heiliger Athanasius,,,Figur
Antonius,Antonius,,,Figur
Paulus,Paulus,,,Figur
Arzt Pinel,Arzt Pinel,,,Figur
Rat Krespel,Rat Krespel,,,Figur
ein Fürst,ein Fürst,,,Figur
ein Baumeister,ein Baumeister,,,Figur
junge Männer,junge Männer,,,Figur
Baumeister,Baumeister,,,Figur
Professor M.,Professor M.,,,Figur
weiblichen der Baumeister,weiblichen der Baumeister,,,Figur
Stadtmusikanten,Stadtmusikanten,,,Figur
eine Hausweiblich,eine Hausweiblich,,,Figur
ein Komponist,ein Komponist,,,Figur
eine Sängerin,eine Sängerin,,,Figur
Tochter Professor M.,Tochter Professor M.,,,Figur
Kinder Professor M.,Kinder Professor M.,,,Figur
Nichte Professor,Nichte Professor,,,Figur
Antonie,Antonie,,,Figur
Familie Amati,Familie Amati,,,Figur
ein Violinenmeister,ein Violinenmeister,,,Figur
Doktor Bartolo,Doktor Bartolo,,,Figur
Giuseppe Tartini,Giuseppe Tartini,,,Figur
die Italiener,die Italiener,,,Figur
die Deutschen,die Deutschen,,,Figur
Leonardo Leo,Leonardo Leo,,,Figur
ein Postillion,ein Postillion,,,Figur
ein Choral,ein Choral,,,Figur
Trauermänner,Trauermänner,,,Figur
eine Haushälterin,eine Haushälterin,,,Figur
Angela,Angela,,,Figur
Abbates,Abbates,,,Figur
Maestros,Maestros,,,Figur
Akademikos,Akademikos,,,Figur
ein Maestro,ein Maestro,,,Figur
ein Komponist B.,ein Komponist B.,,,Figur
Doktor R.,Doktor R.,,,Figur
Komponist B.,Komponist B.,,,Figur
Levin,Levin,,,Figur
ein Abbate,ein Abbate,,,Figur
ein Reiter,ein Reiter,,,Figur
Eduard,Eduard,,,Figur
Herr Tarone,Herr Tarone,,,Figur
ETA Hoffmännlich,ETA Hoffmännlich,,männlich,Rolle
Ernst Theodor Amadeus Hoffmännlich,Ernst Theodor Amadeus Hoffmännlich,,männlich,Rolle
Referendar,Referendar,,männlich,Rolle
Musiker,Musiker,,männlich,Rolle
Hoffmännlich,Hoffmännlich,,männlich,Rolle
Herrn Verleger,Herrn Verleger,,männlich,Rolle
Einsiedler Serapion,Einsiedler Serapion,,männlich,Rolle
Teufelchen,Teufelchen,,männlich,Rolle
Mitglieder,Mitglieder,,genderneutral,Rolle
Klubist,Klubist,,männlich,Rolle
Schismatiker,Schismatiker,,männlich,Rolle
Gesandtschaft,Gesandtschaft,,genderneutral,Rolle
Kardinal,Kardinal,,männlich,Rolle
die Großen des Reiches,die Großen des Reiches,,männlich,Rolle
Offizianten,Offizianten,,männlich,Rolle
Posthalter,Posthalter,,männlich,Rolle
Gevatter,Gevatter,,männlich,Rolle
Einnehmer,Einnehmer,,männlich,Rolle
Sebstian,Sebstian,,männlich,Rolle
Kommissionsrat,Kommissionsrat,,männlich,Rolle
Cyprianus,Cyprianus,,männlich,Rolle
keine Philister,keine Philister,,männlich,Rolle
Sonntagskind,Sonntagskind,,genderneutral,Rolle
Anachoret,Anachoret,,männlich,Rolle
Priester Serapion,Priester Serapion,,männlich,Rolle
Gesellschafter,Gesellschafter,,männlich,Rolle
Psychologe,Psychologe,,männlich,Rolle
Laie,Laie,,männlich,Rolle
Doktor S.,Doktor S.,,männlich,Rolle
Abt Serapion,Abt Serapion,,männlich,Rolle
Bischof Serapion,Bischof Serapion,,männlich,Rolle
Mönch Serapion,Mönch Serapion,,männlich,Rolle
Heraklid,Heraklid,,männlich,Rolle
heiliger Antonius,heiliger Antonius,,männlich,Rolle
Märtyrer Serapion,Märtyrer Serapion,,männlich,Rolle
Uhrmacher,Uhrmacher,,männlich,Rolle
Widerscher,Widerscher,,männlich,Rolle
Anachoreten Serapion,Anachoreten Serapion,,männlich,Rolle
Ophelie,Ophelie,,weiblich,Rolle
Hofmännlich,Hofmännlich,,männlich,Rolle
Betrachter,Betrachter,,männlich,Rolle
Historiker,Historiker,,männlich,Rolle
heiliger männlich,heiliger männlich,,männlich,Rolle
Menn,Menn,,männlich,Rolle
Krespel,Krespel,,männlich,Rolle
Diplomatiker,Diplomatiker,,männlich,Rolle
Maurerburschen,Maurerburschen,,männlich,Rolle
Tischlerjungen,Tischlerjungen,,männlich,Rolle
Meisterweiblichen,Meisterweiblichen,,weiblich,Rolle
Volksfreund,Volksfreund,,männlich,Rolle
Komponist,Komponist,,männlich,Rolle
Klan,Klan,,genderneutral,Rolle
Ton,Ton,,genderneutral,Rolle
Sternbild,Sternbild,,genderneutral,Rolle
Amati,Amati,,genderneutral,Rolle
Antonien,Antonien,,weiblich,Rolle
Unbekannte,Unbekannte,,weiblich,Rolle
Herrliche,Herrliche,,weiblich,Rolle
Tartini,Tartini,,männlich,Rolle
Magnetiseur,Magnetiseur,,männlich,Rolle
Herr Rat,Herr Rat,,männlich,Rolle
Herr Studiosus,Herr Studiosus,,männlich,Rolle
Deutsche,Deutsche,,weiblich,Rolle
Liebwertester,Liebwertester,,weiblich,Rolle
Amoroso,Amoroso,,männlich,Rolle
Abenteuerer,Abenteuerer,,männlich,Rolle
Postillion,Postillion,,männlich,Figur
Choral,Choral,,genderneutral,Rolle
Bösewicht,Bösewicht,,männlich,Rolle
Justizperson,Justizperson,,männlich,Rolle
Gott der Vater,Gott der Vater,,männlich,Rolle
Gott der Sohn,Gott der Sohn,,männlich,Rolle
Signora,Signora,,weiblich,Rolle
bestia tedesca,bestia tedesca,,genderneutral,Rolle
Töchterchen,Töchterchen,,weiblich,Rolle
Marito,Marito,,männlich,Rolle
Padre,Padre,,männlich,Rolle
Maestro,Maestro,,männlich,Rolle
Prima Donna,Prima Donna,,weiblich,Rolle
Krespels weiblich,Krespels weiblich,,weiblich,Rolle
Klaviemeister,Klaviemeister,,männlich,Rolle
Schwärmer,Schwärmer,,männlich,Rolle
Instrumentenmacher,Instrumentenmacher,,männlich,Rolle
Geisterseher,Geisterseher,,männlich,Rolle
Gemüt,Gemüt,,genderneutral,Rolle
Charakter,Charakter,,genderneutral,Rolle
Schutzpatron,Schutzpatron,,männlich,Rolle
Gemüter,Gemüter,,genderneutral,Rolle
Poeten,Poeten,,männlich,Rolle
Abbate,Abbate,,männlich,Rolle
Musikdirektor,Musikdirektor,,männlich,Rolle
Signore,Signore,,weiblich,Rolle
Chitarristin,Chitarristin,,weiblich,Rolle
Organisten,Organisten,,männlich,Rolle
Rechenmeister,Rechenmeister,,männlich,Rolle
Spießer,Spießer,,,Figur
Spießer der Zukunft,Spießer der Zukunft,,,Figur
Ödön von Horváth,Ödön von Horváth,,,Figur
Alfons Kobler,Alfons Kobler,,,Figur
weiblich Stanzinger,weiblich Stanzinger,,,Figur
Schwester von weiblich Stanzinger,Schwester von weiblich Stanzinger,,,Figur
weiblich Hofopernsänge,weiblich Hofopernsänge,,,Figur
ein Auto,ein Auto,,,Figur
Herr Portschinger,Herr Portschinger,,,Figur
Adam Mauerer,Adam Mauerer,,,Figur
weiblich Portschinger,weiblich Portschinger,,,Figur
Prälat,Prälat,,,Figur
ein Schutzmännlich,ein Schutzmännlich,,,Figur
ein Rechtsanwalt,ein Rechtsanwalt,,,Figur
die Hofopernsänger,die Hofopernsänger,,,Figur
Gebrüder Bär,Gebrüder Bär,,,Figur
männlich der Hofopernsängerin,männlich der Hofopernsängerin,,,Figur
ein Bruder Bär,ein Bruder Bär,,,Figur
der zweite Bruder Bär,der zweite Bruder Bär,,,Figur
weiblich eines Ministerialrats,weiblich eines Ministerialrats,,,Figur
ein Ministerialrat,ein Ministerialrat,,,Figur
Josephin Perzl,Josephin Perzl,,,Figur
Ferdinand Perzl,Ferdinand Perzl,,,Figur
Ringkämpfer,Ringkämpfer,,,Figur
ein Ringkämpfer,ein Ringkämpfer,,,Figur
erster Arzt,erster Arzt,,,Figur
zweiter Arzt,zweiter Arzt,,,Figur
dritter Arzt,dritter Arzt,,,Figur
vierter Arzt,vierter Arzt,,,Figur
Großmutter Perzl,Großmutter Perzl,,,Figur
eine Patientin,eine Patientin,,,Figur
Frieda Klovac,Frieda Klovac,,,Figur
Mutter Perlz,Mutter Perlz,,,Figur
der Hausfreund,der Hausfreund,,,Figur
Tizian,Tizian,,,Figur
Katzlmacher,Katzlmacher,,,Figur
Graf Blanquez,Graf Blanquez,,,Figur
Piaristen,Piaristen,,,Figur
Hugenotten,Hugenotten,,,Figur
Graf Blanchezk,Graf Blanchezk,,,Figur
Großonkel von Graf Blanchezk,Großonkel von Graf Blanchezk,,,Figur
Kammerlocher,Kammerlocher,,,Figur
Ulanen,Ulanen,,,Figur
eine Ägypterin,eine Ägypterin,,,Figur
Bruder von weiblich Pertzl,Bruder von weiblich Pertzl,,,Figur
ein Mensch,ein Mensch,,,Figur
Kund*innen,Kund*innen,,,Figur
alter Doge,alter Doge,,,Figur
jüdische weiblichen,jüdische weiblichen,,,Figur
weiblich Bär,weiblich Bär,,,Figur
ein Belletrist,ein Belletrist,,,Figur
Sohn Perzl,Sohn Perzl,,,Figur
weiblich von Sohn Perzl,weiblich von Sohn Perzl,,,Figur
zwei weiblichen,zwei weiblichen,,,Figur
ein alter männlich,ein alter männlich,,,Figur
ein Beamter,ein Beamter,,,Figur
die Demokraten,die Demokraten,,,Figur
ungarischer Handelsminister,ungarischer Handelsminister,,,Figur
Herr Kastner,Herr Kastner,,,Figur
Herr Dünzl,Herr Dünzl,,,Figur
Herr Schaal,Herr Schaal,,,Figur
Anna Pollinger,Anna Pollinger,,,Figur
Zugführer,Zugführer,,,Figur
Kaufmännlichsgattin,Kaufmännlichsgattin,,,Figur
ein Kaufmännlich,ein Kaufmännlich,,,Figur
Thimoteus Bschorr,Thimoteus Bschorr,,,Figur
ein Deutscher,ein Deutscher,,,Figur
Studienrat,Studienrat,,,Figur
Tochter des Studienrats,Tochter des Studienrats,,,Figur
Deutschargentinier,Deutschargentinier,,,Figur
der Kofferträger,der Kofferträger,,,Figur
kein Deutscher,kein Deutscher,,,Figur
Reichsfinanzminister,Reichsfinanzminister,,,Figur
ein Araber,ein Araber,,,Figur
Thimoteu Bschorr,Thimoteu Bschorr,,,Figur
die Bayern,die Bayern,,,Figur
dritter männlich,dritter männlich,,,Figur
Tochter des Düsseldorfer Aufsichtsrates,Tochter des Düsseldorfer Aufsichtsrates,,,Figur
weiblich von dritter Herr,weiblich von dritter Herr,,,Figur
Schwiegereltern dritter männlich,Schwiegereltern dritter männlich,,,Figur
